Grid_ID,Lat,Lon,All_Richness,Widespread_Richness,Intermediate_Richness,Restricted_Richness,Highly_restricted_Richness,Continent,TEMPR,PREC,TEMP,AREA,PERIMETER,Hw,TEMPLGM,PRECLGM,ALTR,ALTM,HII,MDE_Continent,MDE_Globe,TEMPWATER
7641,27.5160007,77.5,10,6,3,1,,Asia,34.82164578,672.0884722,25.28645462,0.000667083,1.253444273,0.00487811,2.600114612,294.6690278,84,186.1788194,28.06895833,25.52,38.11,27.37911784
7642,27.5160007,78.5,3,3,,,,Asia,34.44400685,795.5673611,25.30487472,0.000464312,0.911832848,0.003563573,2.447522285,356.1589583,40,169.1996528,28.27833333,26.75,39.7,26.58899062
7643,27.5160007,79.5,1,1,,,,Asia,33.56790964,917.6040972,25.34540278,0.013786782,5.83625476,-8.951934829,2.215346298,411.1309722,43,149.203125,28.023125,27.73,41.49,26.47659086
7644,27.5160007,80.5,2,2,,,,Asia,31.58484724,1044.128333,25.05915308,0.000506596,0.931451149,0.151741347,1.815550917,439.81125,45,139.1197917,26.24715278,28.4,42.49,25.47527234
7645,27.5160007,81.5,2,2,,,,Asia,30.8853681,1147.317847,24.99157441,0.019381114,6.31478469,-8.579824365,1.245582932,450.3347917,162,121.7204861,26.50722222,29.02,42.67,25.45026661
7646,27.5160007,82.5,3,3,,,,Asia,29.50133338,1357.741528,24.01334922,0.007492734,5.448699768,-0.939817594,0.591426489,480.7163194,1153,207.4982639,22.39145833,28.29,43.27,24.19368473
7647,27.5160007,83.5,13,13,,,,Asia,27.25785417,1598.511458,23.20111429,0.007195362,4.332549667,-0.659408416,-0.128061631,548.8757639,1621,353.921875,23.86993056,28.69,43.75,22.61189461
7648,27.5160007,84.5,53,42,6,5,,Asia,25.55748609,1866.420347,22.95722279,0.003792128,1.15706902,-0.028822678,-0.785227981,528.0086806,1774,423.8263889,22.36027778,28.11,44.31,21.27444714
7649,27.5160007,85.5,32,28,3,1,,Asia,23.67866671,1764.536806,18.87281395,0.000117563,0.208999999,0.001063769,-1.277848092,474.5538194,3578,1097.730903,20.88659722,27.63,44.6,17.49137469
7650,27.5160007,86.5,17,14,3,,,Asia,22.38244444,1370.524792,10.81498727,0.001332826,1.708944267,0.008823914,-1.703719332,419.1361806,6690,2565.081597,17.61305556,27.89,45.03,10.50578381
7651,27.5160007,87.5,28,27,1,,,Asia,22.32813196,1418.431111,9.970862851,0.000905881,1.347944275,0.00634715,-2.004891781,491.9311806,5865,2824.920139,16.98673611,27.26,44.74,8.590958404
7652,27.5160007,88.5,48,39,7,2,,Asia,23.34304168,1361.114722,6.231357059,0.002209818,3.028165662,0.013512694,-2.326833917,530.8511111,6254,3387.557292,14.82041667,26.82,44.74,6.867365631
7653,27.5160007,89.5,16,14,2,,,Asia,24.56263889,978.5282639,6.489279517,0.001285938,1.659500003,0.008559544,-2.444036165,367.5956944,4799,3372.057292,12.09486111,27.04,45.09,6.524970372
7654,27.5160007,90.5,19,11,6,2,,Asia,23.50855556,1016.55625,7.84044734,0.002165414,3.693498481,0.013285127,-2.456453704,380.930625,4762,3155.534722,11.23423611,26.9,46.21,7.375470174
7655,27.5160007,91.5,20,19,1,,,Asia,23.03690973,1008.529167,9.980238714,0.000944743,1.284444284,0.006579755,-2.409046298,320.3867361,4840,2817.013889,12.40868056,27.69,47.09,7.698781465
7656,27.5160007,92.5,1,1,,,,Asia,23.38640278,1145.125417,9.707813077,0.000524813,1.2015,0.003963631,-2.631783563,357.8001389,5828,2773.027778,6.841666667,27.23,47.51,8.754912162
7657,27.5160007,93.5,7,7,,,,Asia,21.94049306,1886.300903,17.11218837,5.99E-05,0.115999997,0.000582725,-2.837582759,567.3739583,3088,1429.595486,10.13895833,27.17,47.89,14.29431087
7658,27.5160007,94.5,23,21,1,1,,Asia,22.28649298,2681.148819,22.03719733,0.031330771,9.291148461,-11.88599682,-3.224011505,603.8039583,2329,411.4027778,20.82340278,27.44,48.45,19.31289679
7659,27.5160007,95.5,33,28,4,1,,Asia,22.53274991,2610.778125,22.57434287,0.046051067,10.79086145,-23.42165191,-3.53784841,420.9201389,1713,246.5451389,23.55423611,29.44,49.99,21.11803234
7660,27.5160007,96.5,4,4,,,,Asia,22.22819444,2544.205069,16.51626071,0.007075225,2.547402161,-1.827373129,-3.690402209,527.1563889,3936,1361.446181,9.0375,30.01,49.95,15.00620525
7661,27.5160007,97.5,11,11,,,,Asia,22.17399305,2579.980972,14.89256887,0.000121062,0.20944428,0.001091886,-3.535106477,312.6029861,3838,1560.703125,8.065277778,31.15,51.72,12.87314098
7662,27.5160007,98.5,73,57,12,3,1,Asia,23.39190279,1303.526667,9.714675349,4.28E-05,0.106499999,0.000430637,-3.470922746,31.96861111,3113,2597.809028,10.113125,31.79,51.74,8.775220194
7663,27.5160007,99.5,78,63,11,3,1,Asia,24.90418751,818.2975,7.598183161,0.002285125,1.98649996,0.01389661,-3.313274301,26.69076389,2336,3149.807292,17.67930556,32.12,52.4,7.076307089
7664,27.5160007,100.5,70,61,6,3,,Asia,25.12234028,773.0703472,9.563075233,0.007187206,4.133385528,0.035472117,-3.148111401,54.504375,2793,2968.123264,16.41715278,32.51,52.56,8.866588704
7665,27.5160007,101.5,80,70,9,1,,Asia,24.47296528,852.3002083,11.45187124,0.007373483,6.57498358,0.036202807,-2.827905949,50.06326389,2532,2670.505208,16.06923611,33.03,52.06,10.75066561
7666,27.5160007,102.5,79,68,9,2,,Asia,23.87872223,921.4315972,12.34308999,0.002945819,1.30787572,0.017166374,-2.354902772,83.95798611,2955,2309.432292,17.88513889,33.48,51.81,12.28502475
7667,27.5160007,103.5,54,47,6,1,,Asia,25.48972918,896.0127083,11.54048901,0.008351192,6.75814595,0.039963386,-1.958016201,110.9396528,2825,2100.152778,17.80541667,33.31,52.23,12.08191231
7668,27.5160007,104.5,21,16,4,1,,Asia,26.23818056,957.2907639,12.40962327,8.63E-05,0.250500006,0.00080715,-1.841637148,105.0416667,1861,1678.345486,18.16541667,32.93,51.54,13.19936114
7669,27.5160007,105.5,28,25,3,,,Asia,26.34039583,1042.862361,13.44521644,0.000323171,0.864931207,0.002597431,-2.035856467,78.08145833,1250,1424.010417,20.72569444,32.78,51.18,14.02070528
7670,27.5160007,106.5,16,13,3,,,Asia,26.99939583,1063.558958,14.88899248,0.009520521,8.198616883,0.020817589,-2.279994227,27.24083333,982,1075.930556,18.72236111,31.96,50.19,14.83316356
7671,27.5160007,107.5,34,32,1,,1,Asia,27.99438194,1114.602847,14.92319155,0.006318394,8.13515419,0.031998182,-2.465514758,-18.34666667,733,916.7673611,16.95138889,31.16,50.37,15.05498957
7672,27.5160007,108.5,58,49,8,,1,Asia,28.66445834,1178.740278,15.18481077,0.001390865,1.847345782,0.00914887,-2.569445017,-44.27743056,1606,773.8159722,18.9475,30.37,49.69,15.0646061
7673,27.5160007,109.5,73,66,7,,,Asia,29.56725688,1255.274583,16.3499158,0.005567411,8.071564209,0.028899456,-2.628447625,-48.10222222,800,447.3420139,19.90118056,29.37,48.21,15.90448468
7674,27.5160007,110.5,53,46,5,2,,Asia,29.84990275,1388.830208,15.80474074,0.005211843,5.265952019,-0.295914898,-2.654740438,-21.39819444,1313,538.1128472,18.63326389,28.63,47.3,15.62966126
7675,27.5160007,111.5,24,21,3,,,Asia,30.79109023,1399.765278,16.76185273,0.00260907,4.93275558,0.014006922,-2.725598694,-18.74576389,1001,352.4618056,21.17583333,27.63,45.95,16.00869174
7676,27.5160007,112.5,50,46,4,,,Asia,31.19968745,1419.344931,17.64129196,0.008871849,11.43924797,0.383115842,-2.850313946,-43.87423611,766,139.5,19.66173611,26.64,45.01,17.93361137
7677,27.5160007,113.5,54,44,10,,,Asia,30.89763887,1494.454236,17.09174132,0.00264568,4.143444283,0.015701655,-2.999830728,-84.04666667,870,205.2256944,18.2225,24.81,43.25,18.31923113
7678,27.5160007,114.5,75,66,7,2,,Asia,30.66326386,1544.557847,17.05179079,0.00864866,10.95774836,0.357199939,-3.095894718,-142.8641667,1296,230.3524306,18.96743056,23.93,42.36,18.44400111
7679,27.5160007,115.5,18,15,3,,,Asia,31.02552774,1613.114444,17.66286169,0.012610334,12.68814231,-2.582823569,-3.031483788,-171.4856944,880,157.8229167,17.77805556,22.72,41.17,19.02046988
7680,27.5160007,116.5,56,52,4,,,Asia,30.61088888,1737.652014,17.71692997,0.011956097,17.07149934,0.050691084,-2.782487863,-179.8270833,989,230.5763889,18.690625,21.38,38.82,18.76101954
7681,27.5160007,117.5,78,65,12,1,,Asia,28.83666665,1851.741389,16.61626186,0.000622423,1.008888563,0.004594661,-2.434294856,-192.8254861,1616,556.5225694,18.25208333,19.61,36.65,17.5836833
7682,27.5160007,118.5,109,90,17,2,,Asia,28.81434718,1747.727222,17.20820456,0.000733063,1.358499976,0.00529145,-2.203997711,-174.6738194,1116,457.4392361,19.28090278,18.06,35.27,17.5832112
7683,27.5160007,119.5,97,80,15,2,,Asia,27.69754167,1788.093681,15.18378762,0.003709692,5.880820174,0.020762429,-2.007366324,-218.3600694,1473,762.1909722,17.08826389,16.12,32.61,16.01893271
7684,27.5160007,120.5,52,43,8,1,,Asia,27.14491977,1577.94775,16.83127879,0.00151039,2.895346865,0.099955674,-1.925116022,-217.26625,885,264.0629921,21.5368171,14.42,29.74,17.96314617
7687,27.5160007,128.5,16,15,1,,,Asia,18.10653591,2228.076253,21.785049,2.93E-05,0.089500003,0.000305949,-1.667287398,-418.3024306,286,76.61538462,35.61589404,7.24,9.38,21.63127992
7693,28.5160007,-115.5,11,9,2,,,North America,16.22515338,93.97750511,19.3912406,6.81E-06,0.0195,8.10E-05,-2.388936043,15.18645833,626,163.0277778,5.473790323,26.31,23.97,17.12079479
7694,28.5160007,-114.5,8,7,1,,,North America,22.85855347,107.7840159,18.5868051,0.00026975,0.338999999,0.00221681,-2.497837083,12.01215278,537,124.5652174,15.16536767,31.77,27.96,21.02663663
7695,28.5160007,-113.5,32,31,1,,,North America,27.10355729,131.0867491,19.56820445,9.12E-06,0.013000001,0.000105891,-2.69169589,-1.468541667,1348,429.6788462,11.8309364,35.21,31.67,21.62732256
7696,28.5160007,-112.5,8,7,1,,,North America,26.67591961,128.424722,21.72403584,0.000109312,0.166999994,0.000997072,-2.701864271,-22.55097222,822,160.2890625,11.21348315,41.08,37.08,22.97833346
7697,28.5160007,-111.5,30,29,,1,,North America,31.71782284,201.4714793,22.86606945,0.012630366,6.094944246,0.055215557,-2.934075252,-49.99784722,441,79.64705882,18.70915828,44.44,40.53,25.65977609
7698,28.5160007,-110.5,18,15,1,2,,North America,32.05307637,413.4254861,23.31049103,0.000506687,0.495000013,0.00384455,-2.957615149,-69.40104167,841,322.6440972,13.33597222,48.78,44.63,25.0054199
7699,28.5160007,-109.5,42,40,2,,,North America,33.15133331,678.4835417,21.59421123,0.003871713,3.662714918,0.018044397,-2.983583065,-35.82430556,1918,665.5347222,9.52875,51.87,46.68,20.85529142
7700,28.5160007,-108.5,65,58,4,3,,North America,32.81717358,877.2839583,15.20029543,1.59E-05,0.052999998,0.000176059,-3.018275466,-0.562777778,1815,1720.8125,8.916388889,53.71,48.42,15.22476647
7701,28.5160007,-107.5,34,27,2,4,1,North America,33.02170141,560.7524306,12.95935822,0.001797215,1.299055722,0.011361127,-3.018877889,-40.82111111,973,2202.953125,15.07784722,55.26,49.94,14.36593199
7702,28.5160007,-106.5,56,49,2,4,1,North America,33.31022914,468.3241667,15.18505411,0.017139437,2.271500018,0.069695349,-2.9189818,8.5875,1107,1901.418403,15.17041667,56.56,51.57,16.86852193
7703,28.5160007,-105.5,42,40,2,,,North America,35.35881245,334.6973611,18.61252893,0.018446069,5.874494083,0.031301786,-2.773394985,19.36965278,831,1304.029514,15.62277778,56.88,53.13,21.1974473
7704,28.5160007,-104.5,4,3,1,,,North America,34.15654164,334.7302083,17.97476591,0.001639876,1.220778612,0.010516745,-2.584706594,14.37173611,692,1422.277778,8.65625,58.36,53.78,19.09935261
7705,28.5160007,-103.5,10,10,,,,North America,32.70309022,283.7706944,18.7920599,0.001356903,1.156111463,0.008959022,-2.562297744,6.059166667,1580,1234.114583,7.051805556,57.95,54.04,19.76344991
7706,28.5160007,-102.5,14,14,,,,North America,30.58751388,294.2368056,18.83203964,1.14E-05,0.032500002,0.000130143,-2.567382531,0.231458333,1706,1314.696181,9.554930556,58.43,53.11,18.49519477
7707,28.5160007,-101.5,19,18,,1,,North America,30.39489586,409.6946528,20.40464988,1.40E-05,0.042999999,0.00015647,-2.781132503,-45.58125,1050,690.3350694,9.299930556,57.56,54.17,20.3463478
7708,28.5160007,-100.5,26,24,1,1,,North America,31.56445839,497.2089583,21.06907727,0.006627852,5.119140928,-1.314423157,-2.985770503,-122.4182639,482,288.4774306,15.47833333,57.82,53.45,23.31588549
7709,28.5160007,-99.5,19,15,4,,,North America,31.66300684,567.35875,21.58109489,0.000951771,1.833580993,0.006889148,-3.392834173,-140.735625,157,176.5572917,12.01486111,57.11,52.58,23.65909093
7710,28.5160007,-98.5,37,31,6,,,North America,31.33072914,650.9982639,21.43349825,0.01350997,5.777902676,0.043937287,-4.01769445,-107,150,108.8368056,10.82791667,56.57,51.77,22.8307098
7711,28.5160007,-97.5,101,82,18,1,,North America,28.77349705,853.1045496,21.3700242,0.011407353,8.70315401,0.043039052,-4.672535018,-89.95881944,148,56.26352531,15.15025833,53.96,50.54,23.54858478
7712,28.5160007,-96.5,100,87,12,1,,North America,26.72645505,1048.246661,21.27436589,0.015949388,12.7143885,0.066003907,-5.205806717,-64.99743056,48,11.0741688,21.17602072,52.24,47.79,23.35089953
7713,28.5160007,-95.5,55,45,9,1,,North America,25.86830434,1228.308637,21.01773145,0.004255283,5.884942697,0.023232115,-5.485975426,16.86118056,16,6.610619469,21.55299918,47.23,43.83,23.49754125
7714,28.5160007,-89.5,2,2,,,,North America,21.32580591,1443.903226,21.01142483,0.000614206,0.362307554,0.362499394,-4.792387431,404.2222917,0,2,13.85714286,31.85,29.61,NA
